timestamp,yearInSchool,major,major2,major3,division,campus,onCampus,frequencyIndividualStudy,frequencyGroupStudy,frequencyCourseReserves,frequencyBorrowingBooks,frequencyGetHelp,frequencyExhibit,frequencyPrinting,frequencyComputers,frequencyIT,frequencyWriting,needsQuietStudy,needsCollabStudy,needsStudyRooms,needsTextbooks,needsSummit,needsIll,needsPrinters,needsComputers,needsScanners,needsTechBorrowing,commentsResources,preferredStudyAreas,usefulPrimo,usefulDatabases,usefulGoogle,usefulGoogleScholar,researchToolsOpenEnded,resourcesLacking,preferredBookFormat,researchToolsComments,usefulResearchHelpDesk,usefulChat,usefulConsultation,usefulLibrarianClass,usefulLibGuide,usefulVideoTutorial,usefulLibraryWebsite,frequencyLibrarianClass,researchFrustrations,agreeWelcomeInLibrary,agreeComfortableAskingQuestions,whatDoYouValue
2/6/24 15:41,First-year student,Undecided,NA,NA,Undecided,CAS,Yes,Weekly,Weekly,Once a semester,Once a semester,Once a semester,Monthly,Weekly,Weekly,Once a semester,Once a semester,Meets my needs,Meets my needs,Meets my needs,I don't have a need for this,I don't have a need for this,I don't have a need for this,Meets my needs,Does not meet my needs,I don't have a need for this,I don't have a need for this,NA,i like everywhere as long as im with my friends,I haven't used this,I haven't used this,Very useful,I haven't used this,none,no,It depends,NA,Have not used,Have not used,Have not used,Have not used,Have not used,Have not used,I'm not familiar with this,No librarians have ever met with any of my classes,NA,Strongly agree,Somewhat agree,NA
2/6/24 15:42,First-year student,Undecided,NA,NA,Undecided,CAS,Yes,Weekly,Weekly,Once a semester,Once a semester,Once a semester,Once a semester,Weekly,Never,Once a semester,Once a semester,Meets my needs,Meets my needs,Meets my needs,Meets my needs,I'm not familiar with this,I'm not familiar with this,Meets my needs,I'm not familiar with this,Does not meet my needs,Does not meet my needs,would love to have more computer chargers at IT,I love studying in on the main floor cuz of the big windows and plants,I'm not familiar with this,I'm not familiar with this,Very useful,I'm not familiar with this,text books,n/a,It depends,n/a,Very useful,I'm not familiar with this,I'm not familiar with this,Somewhat useful,Have not used,Have not used,Somewhat useful,Often enough,the amount i have to read,Strongly agree,Strongly agree,I love the community on the main floor
2/6/24 15:47,First-year student,CS/MATH,Psychology,NA,Natural Sciences,CAS,Yes,Weekly,Never,Once a semester,Once a semester,Once a semester,Never,Monthly,Monthly,Once a semester,Once a semester,Does not meet my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,None,The study rooms because I can concentrate better,Very useful,Very useful,Very useful,Very useful,None,None,It depends,None,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,Somewhat useful,Not often enough,nothing,Strongly agree,Disagree,The access to computer. Maybe have more campus-known activities
2/6/24 15:49,First-year student,BIO,NA,NA,Natural Sciences,CAS,Yes,Weekly,Weekly,Daily,Monthly,Weekly,Monthly,Monthly,Once a semester,Once a semester,Monthly,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,NA,Upstairs by the windows and anywhere next to a charger or the meeting rooms,I haven't used this,Very useful,Very useful,NA,NA,NA,Printed books,NA,Very useful,Have not used,Have not used,Have not used,Have not used,Have not used,Have not used,No librarians have ever met with any of my classes,Finding a resource,Strongly agree,Strongly agree,More tea/coffee availability (maybe a lil cafe station?) and more charging outlets!!
2/6/24 15:53,First-year student,PSY,NA,NA,Social Sciences,CAS,Yes,Never,Weekly,Never,Never,Never,Never,Weekly,Never,Monthly,Never,Meets my needs,Meets my needs,Meets my needs,I don't have a need for this,I don't have a need for this,I don't have a need for this,NA,Meets my needs,Meets my needs,I don't have a need for this,NA,On the first floor in the comfy chairs. It is good place to study with friends.,I haven't used this,I haven't used this,Somewhat useful,Somewhat useful,NA,None,Printed books,NA,Have not used,Have not used,Have not used,Have not used,Somewhat useful,Have not used,Have not used,No librarians have ever met with any of my classes,How difficult it is to find some resources online.,Strongly agree,Strongly agree,I value the ability to always feel welcome to ask questions and print whenever I need to.
2/6/24 15:56,First-year student,Undecided,NA,NA,Undecided,CAS,Yes,Weekly,Monthly,Never,Once a semester,Never,Never,Monthly,Never,Monthly,Monthly,Meets my needs,Meets my needs,Meets my needs,I don't have a need for this,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,NA,I like the second floor because there are less people,Very useful,Very useful,Very useful,Very useful,NA,NA,It depends,NA,Very useful,Have not used,Have not used,Very useful,Very useful,Have not used,Very useful,Often enough,NA,Strongly agree,Strongly agree,NA
2/6/24 15:58,First-year student,Undecided,NA,NA,Undecided,CAS,Yes,Weekly,Weekly,Once a semester,Monthly,Monthly,Once a semester,Weekly,Never,Never,Once a semester,Does not meet my needs,Meets my needs,Meets my needs,Meets my needs,I'm not familiar with this,I'm not familiar with this,Meets my needs,Meets my needs,I'm not familiar with this,I'm not familiar with this,"I find a hard time studying alone in the library because I get distracted easily. It’s relatively quiet and not necessarily the fault of the library at all, just seeing other people moving around or doing things I find distracting. Everything else is great","I usually get too distracted to study alone, but it’s been great to use the reservable study rooms for studying with my Chinese class",Very useful,Very useful,Very useful,Very useful,Thats usually it,I dont think so,It depends,NA,Very useful,I'm not familiar with this,Very useful,Very useful,Somewhat useful,I'm not familiar with this,Very useful,Often enough,The research (I’m impatient),Strongly agree,Strongly agree,Maybe more spots to study. Normally it’s fine but around finals week there’s never an empty place to go
2/6/24 16:00,First-year student,PSY,NA,NA,Social Sciences,CAS,Yes,Weekly,Monthly,Never,Never,Once a semester,Never,Monthly,Never,Once a semester,Never,Meets my needs,Meets my needs,Meets my needs,I don't have a need for this,I don't have a need for this,I don't have a need for this,Meets my needs,Meets my needs,I don't have a need for this,Meets my needs,NA,I like rooms where you can see the nature outside,I haven't used this,I haven't used this,Very useful,I haven't used this,Textbooks,No!,It depends,It depends on the subject,Very useful,Have not used,Have not used,Very useful,Have not used,Have not used,Not at all useful,Often enough,Not knowing what websites to use,Strongly agree,Strongly agree,I love the calm and homey vibes
2/6/24 16:02,First-year student,HIST,NA,NA,Humanities,CAS,Yes,Daily,Monthly,Never,Monthly,Never,Monthly,Weekly,Never,Never,Never,Meets my needs,Meets my needs,Meets my needs,I don't have a need for this,I'm not familiar with this,Meets my needs,Meets my needs,I don't have a need for this,I don't have a need for this,I don't have a need for this,NA,"Open, quiet focused environment. like to study somewhere I don’t also sleep",I'm not familiar with this,I'm not familiar with this,Very useful,Somewhat useful,"Wikipedia for background, online archives",NA,Printed books,NA,Have not used,Have not used,Have not used,I'm not familiar with this,I'm not familiar with this,I'm not familiar with this,I'm not familiar with this,No librarians have ever met with any of my classes,NA,Strongly agree,Somewhat agree,I value having a quiet space to work
2/6/24 16:05,First-year student,PSY,Health Studies,Hispanic Studies,Social Sciences,CAS,Yes,Weekly,Monthly,Daily,Never,Never,Once a semester,Weekly,Never,Never,Never,Meets my needs,Meets my needs,I'm not familiar with this,Meets my needs,I'm not familiar with this,I'm not familiar with this,Meets my needs,Meets my needs,Meets my needs,I'm not familiar with this,NA,Any area with an outside view if studying alone & main floor tables if working with a group,I'm not familiar with this,I'm not familiar with this,Somewhat useful,Somewhat useful,NA,NA,It depends,NA,Very useful,I'm not familiar with this,I'm not familiar with this,I'm not familiar with this,Very useful,I'm not familiar with this,Very useful,No librarians have ever met with any of my classes,NA,Strongly agree,Strongly agree,NA
2/6/24 16:15,Junior,BIO,NA,NA,Natural Sciences,CAS,Yes,Monthly,Monthly,Once a semester,Never,Never,Never,Once a semester,Once a semester,Never,Once a semester,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,I'm not familiar with this,I'm not familiar with this,NA,The circle tables on the first floor because it is a collaborative area and I can talk to my friends while studying,Very useful,Very useful,Very useful,Very useful,NA,NA,Printed books,NA,Have not used,Have not used,Somewhat useful,Not at all useful,Have not used,Have not used,Very useful,Too often,When the papers are locked,Strongly agree,Disagree,I like the added tables in the talking area.
2/6/24 16:23,First-year student,Undecided,NA,NA,Undecided,CAS,Yes,Monthly,Once a semester,Monthly,Once a semester,Never,Once a semester,Weekly,Never,Weekly,Once a semester,Meets my needs,Meets my needs,I'm not familiar with this,Meets my needs,I'm not familiar with this,I'm not familiar with this,Meets my needs,I'm not familiar with this,I'm not familiar with this,Meets my needs,The texbook checkout saved me at the beginging of the school year and the printers are so nessisary whith how much we have to print for class,"The couches in the back. They are confortable, quiet and not to many othere people",I'm not familiar with this,I'm not familiar with this,Very useful,I'm not familiar with this,NA,NA,Printed books,NA,Very useful,Somewhat useful,Have not used,Have not used,Have not used,Have not used,Have not used,No librarians have ever met with any of my classes,NA,Strongly agree,Strongly agree,NA
2/6/24 16:27,First-year student,PSY,NA,NA,Social Sciences,CAS,Yes,Daily,Monthly,Never,Monthly,Never,Once a semester,Monthly,Never,Never,Once a semester,Meets my needs,Meets my needs,I don't have a need for this,I don't have a need for this,I'm not familiar with this,I'm not familiar with this,Meets my needs,I don't have a need for this,I'm not familiar with this,I don't have a need for this,NA,The quiet section. It's easier to focus when there is not much talking,I haven't used this,I haven't used this,Very useful,Somewhat useful,NA,NA,Printed books,NA,Have not used,Have not used,Have not used,Somewhat useful,Have not used,Have not used,Somewhat useful,Often enough,It's very time consuming,Strongly agree,Strongly agree,"It's a comfortable space, to make it more welcoming we could have flexible seating(bean bags ect)"
2/6/24 16:42,First-year student,Undecided,NA,NA,Undecided,CAS,Yes,Weekly,Weekly,Once a semester,Once a semester,Monthly,Once a semester,Weekly,NA,NA,NA,Meets my needs,Meets my needs,Meets my needs,Meets my needs,I'm not familiar with this,I'm not familiar with this,Meets my needs,I'm not familiar with this,I'm not familiar with this,Meets my needs,NA,Downstairs - i like when there are people around,Very useful,Very useful,Very useful,Very useful,NA,NA,Ebooks,NA,Very useful,Somewhat useful,Very useful,Somewhat useful,Very useful,Very useful,Very useful,Not often enough,Not being able to find the source to site on mybib,Strongly agree,Strongly agree,I think it’s good as it is
2/6/24 17:06,Second-year student,SOAN,ELI,NA,Social Sciences,CAS,Yes,Weekly,Weekly,Monthly,Monthly,Once a semester,Once a semester,Weekly,Once a semester,Once a semester,Once a semester,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,n/a,main areas with circle tables for studying with friends tables in the way back looking at the reflecting pool for solo work,Very useful,Very useful,Very useful,Very useful,n/a,n/a,Printed books,n/a,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,Often enough,the amount of information and sources to sift through. accurately siting sources.,Strongly agree,Strongly agree,Being a space where I can socialize and study simultaneously. Wish there were more cozy areas to sit.
2/6/24 17:09,First-year student,Undecided,NA,NA,Undecided,CAS,Yes,Once a semester,Monthly,Never,Never,Never,Never,Monthly,Never,Once a semester,Never,Meets my needs,Meets my needs,Meets my needs,I don't have a need for this,I don't have a need for this,I don't have a need for this,Meets my needs,Meets my needs,I don't have a need for this,Meets my needs,NA,NA,Very useful,Very useful,Somewhat useful,Not useful at all,NA,NA,Ebooks,NA,Have not used,Have not used,Have not used,Very useful,Very useful,Very useful,Very useful,Often enough,NA,Somewhat agree,Somewhat agree,NA
2/6/24 17:09,Senior,SOAN,RELS,NA,Social Sciences,CAS,No,Weekly,Weekly,Weekly,Weekly,Once a semester,Once a semester,Weekly,Monthly,Never,Never,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,NA,The tables near the conference room!,Very useful,Very useful,Somewhat useful,Somewhat useful,NA,NA,Printed books,NA,Have not used,Somewhat useful,Have not used,Have not used,Very useful,Somewhat useful,Very useful,No librarians have ever met with any of my classes,NA,Strongly agree,Strongly agree,NA
2/6/24 17:17,First-year student,ENG,Political Science,NA,Humanities,CAS,Yes,Weekly,Once a semester,Never,Weekly,Never,Once a semester,Monthly,Once a semester,Monthly,Once a semester,Meets my needs,I don't have a need for this,Meets my needs,Meets my needs,Meets my needs,I'm not familiar with this,Meets my needs,I don't have a need for this,I don't have a need for this,I don't have a need for this,NA,NA,Very useful,Very useful,Very useful,Very useful,NA,NA,It depends,NA,Somewhat useful,I'm not familiar with this,I'm not familiar with this,I'm not familiar with this,Have not used,Have not used,Have not used,Not often enough,NA,Strongly agree,Strongly agree,NA
